date,sales,
03/13/2018,35,
12/05/2015,99,
12/05/2015,30,
12/05/2015,18,
12/05/2015,37,
12/05/2015,180,
12/12/2017,384,
12/12/2017,57,
09/09/2018,7,
09/09/2018,244,
09/09/2018,48,
10/04/2018,20,
05/09/2017,8,
12/15/2015,7,
11/30/2018,84,
11/30/2018,547,
11/30/2018,270,
03/19/2016,11,
07/19/2015,7,
12/08/2017,35,
12/08/2017,353,
10/13/2015,246,
10/13/2015,19,
11/19/2018,60,
09/24/2018,392,
09/24/2018,438,
09/25/2016,69,
02/13/2018,26,
02/13/2018,11,
10/03/2015,56,
10/03/2015,15,
10/03/2015,143,
08/27/2017,15,
08/27/2017,80,
12/03/2016,591,
09/20/2017,18,
09/20/2017,99,
03/25/2018,12,
12/06/2016,8,
08/31/2018,660,
10/05/2016,54,
08/18/2018,844,
08/18/2018,1497,
02/02/2017,118,
08/23/2017,22,
08/23/2017,1041,
08/23/2017,30,
06/30/2018,20,
09/18/2016,444,
09/25/2017,500,
09/25/2017,4,
09/25/2017,202,
09/25/2017,69,
10/24/2017,100,
10/24/2017,360,
09/29/2015,7,
09/29/2015,2349,
06/26/2018,14,
06/26/2018,274,
08/21/2017,816,
02/11/2015,235,
02/11/2015,1257,
02/11/2015,18,
09/23/2017,11,
12/05/2016,153,
09/03/2018,83,
09/03/2018,285,
03/26/2018,61,
12/21/2015,1326,
12/21/2015,573,
09/23/2015,29,
04/02/2018,12,
04/01/2017,8,
05/15/2016,18,
03/23/2018,35,
04/14/2018,75,
01/04/2016,193,
11/02/2018,20,
07/17/2018,33,
07/17/2018,58,
07/17/2018,11,
07/17/2018,1195,
10/06/2018,41,
11/04/2015,3,
12/18/2017,46,
12/18/2017,19,
12/18/2017,12,
12/18/2017,113,
12/18/2017,378,
12/18/2017,16,
12/18/2017,29,
09/24/2017,22,
09/24/2017,512,
07/21/2017,19,
07/21/2017,12,
07/21/2017,67,
07/21/2017,100,
06/11/2017,15,
06/11/2017,54,
06/11/2017,390,
06/09/2016,356,
06/09/2016,141,
10/27/2018,16,
10/27/2018,9,
01/22/2017,13,
05/28/2015,58,
05/28/2015,28,
12/29/2015,39,
07/28/2017,21,
07/28/2017,110,
09/24/2017,7,
09/24/2017,7,
04/02/2015,16,
04/02/2015,1050,
04/02/2015,155,
11/05/2016,99,
07/28/2015,15,
07/28/2015,130,
07/28/2015,49,
12/26/2016,276,
12/10/2016,28,
12/10/2016,45,
12/10/2016,135,
12/10/2016,27,
12/10/2016,543,
05/05/2017,72,
10/14/2018,28,
10/14/2018,14,
11/05/2017,12,
11/03/2018,36,
11/24/2017,41,
11/24/2017,140,
12/14/2015,3,
12/14/2015,137,
12/14/2015,264,
11/03/2015,12,
09/22/2018,41,
05/08/2016,80,
05/08/2016,358,
05/08/2016,128,
05/08/2016,2800,
05/08/2016,20,
07/31/2018,37,
03/01/2015,6,
09/25/2018,178,
10/09/2016,620,
10/09/2016,30,
10/09/2016,58,
10/09/2016,30,
03/29/2018,82,
11/14/2016,9,
11/14/2016,92,
11/14/2016,160,
09/26/2017,13,
09/22/2015,332,
09/25/2016,900,
05/04/2016,947,
12/08/2018,179,
12/08/2018,1090,
12/08/2018,62,
12/08/2018,460,
12/08/2018,28,
06/29/2018,639,
06/29/2018,31,
06/29/2018,26,
06/29/2015,14,
01/20/2015,20,
01/20/2015,20,
12/31/2017,39,
03/28/2018,13,
03/28/2018,27,
03/28/2018,533,
03/28/2018,27,
03/28/2018,21,
03/28/2018,796,
03/28/2018,22,
12/08/2017,250,
12/08/2017,69,
12/08/2017,17,
11/18/2018,75,
05/30/2015,356,
01/22/2017,45,
01/22/2017,21,
02/03/2017,867,
03/29/2016,6,
10/14/2015,4,
10/14/2015,2000,
08/11/2016,47,
11/22/2016,33,
12/30/2017,482,
12/30/2017,7,
08/12/2018,543,
08/12/2018,55,
11/03/2016,1449,
09/10/2016,354,
11/08/2015,334,
10/08/2017,61,
09/08/2018,86,
02/25/2016,4,
02/25/2016,23,
09/24/2016,15,
09/24/2016,1159,
11/26/2016,600,
08/31/2017,24,
04/12/2017,639,
04/12/2017,14,
12/04/2017,16,
12/04/2017,105,
11/11/2015,31,
11/11/2015,113,
04/02/2016,72,
12/12/2016,3,
12/12/2016,16,
12/12/2016,37,
10/02/2018,218,
10/02/2018,40,
10/02/2018,23,
10/02/2018,96,
04/10/2018,13,
04/10/2018,5,
09/29/2018,35,
09/29/2018,73,
09/29/2018,98,
09/29/2018,52,
09/29/2018,47,
09/29/2015,1396,
09/29/2015,118,
09/29/2015,19,
09/29/2015,78,
08/20/2015,422,
07/11/2015,576,
07/11/2015,11,
03/22/2016,16,
05/12/2018,11,
11/13/2018,62,
11/13/2018,206,
09/04/2017,13,
09/04/2017,88,
09/04/2017,32,
02/06/2017,133,
03/22/2016,106,
03/22/2016,92,
03/22/2016,1488,
07/02/2016,20,
06/15/2016,12,
11/26/2015,280,
11/26/2015,13,
11/26/2015,18,
11/26/2015,94,
11/26/2015,12,
05/12/2018,239,
05/12/2018,8,
05/12/2018,286,
05/12/2018,20,
05/02/2015,27,
09/03/2018,420,
09/03/2018,91,
09/03/2018,182,
09/03/2018,6,
12/03/2017,582,
12/03/2017,30,
07/18/2016,520,
07/21/2017,7,
07/21/2017,364,
06/09/2016,65,
06/09/2016,39,
06/09/2016,73,
11/27/2018,58,
03/27/2016,84,
09/22/2016,33,
09/22/2016,48,
11/17/2016,416,
11/17/2016,305,
11/17/2016,81,
11/17/2016,778,
11/17/2016,33,
11/17/2016,226,
11/17/2016,37,
11/10/2016,716,
11/10/2016,796,
11/10/2016,550,
11/10/2016,75,
11/10/2016,30,
09/10/2015,10,
08/05/2016,34,
08/05/2016,24,
08/05/2016,2,
08/05/2016,15,
09/03/2018,240,
11/01/2016,302,
04/29/2016,8,
05/01/2017,110,
05/01/2017,20,
05/01/2017,12,
08/05/2015,80,
08/05/2015,5,
08/05/2015,1134,
01/04/2017,5,
01/04/2017,105,
11/07/2017,1604,
06/14/2017,1294,
09/24/2017,128,
03/30/2018,60,
06/04/2018,109,
06/04/2018,10,
04/07/2016,12,
05/21/2015,448,
05/21/2015,18,
05/21/2015,246,
09/05/2017,193,
09/18/2017,802,
09/18/2017,369,
09/18/2017,886,
03/13/2017,29,
03/13/2017,4913,
10/16/2015,15,
10/16/2015,180,
10/08/2018,43,
05/07/2016,46,
04/14/2017,26,
11/21/2017,39,
11/21/2017,22,
11/21/2017,82,
09/10/2018,3,
09/09/2018,100,
11/01/2015,45,
11/01/2015,22,
04/03/2017,72,
04/03/2017,260,
01/12/2018,10,
11/20/2016,25,
11/27/2017,32,
11/06/2018,60,
11/06/2018,46,
11/06/2018,27,
11/06/2018,42,
11/06/2018,17,
12/02/2017,25,
12/02/2017,60,
12/02/2017,15,
12/02/2017,105,
12/17/2017,47,
08/24/2015,26,
09/17/2016,15,
09/17/2016,88,
09/17/2016,200,
09/17/2016,95,
09/17/2016,4229,
09/17/2016,2004,
09/17/2016,210,
09/17/2016,660,
09/17/2016,111,
09/17/2016,68,
11/26/2017,314,
11/19/2018,23,
06/03/2018,1100,
04/08/2015,1216,
10/11/2015,8,
10/11/2015,9,
07/07/2018,88,
07/07/2018,16,
07/07/2018,684,
07/07/2018,14,
07/07/2018,17,
07/07/2018,528,
07/04/2017,26,
07/04/2017,178,
07/04/2017,72,
05/19/2018,96,
05/19/2018,14,
10/12/2018,436,
10/12/2018,6,
08/06/2017,212,
08/25/2015,7,
08/25/2015,96,
08/25/2015,26,
08/25/2015,49,
09/14/2016,26,
03/05/2018,43,
03/05/2018,300,
03/05/2018,263,
03/05/2018,235,
04/15/2018,21,
03/30/2015,11,
11/11/2015,24,
11/11/2015,522,
03/12/2017,677,
03/12/2017,155,
03/12/2017,31,
03/12/2017,771,
02/09/2018,22,
11/11/2015,576,
11/11/2015,8,
11/11/2015,124,
08/20/2018,18,
08/20/2018,227,
08/20/2018,108,
01/15/2017,82,
07/20/2015,105,
07/20/2015,9,
07/20/2015,20,
07/20/2015,44,
02/06/2018,241,
12/25/2016,415,
10/08/2017,388,
07/13/2018,361,
07/13/2018,14,
04/24/2018,552,
09/07/2015,430,
09/07/2015,33,
09/07/2015,162,
09/07/2015,20,
11/21/2017,13,
09/16/2018,21,
07/19/2017,186,
07/19/2017,78,
07/19/2017,88,
07/19/2017,246,
07/19/2017,9,
07/19/2017,505,
09/15/2018,2358,
09/15/2018,370,
09/15/2018,185,
12/11/2017,65,
12/11/2017,14,
12/11/2017,459,
12/11/2017,388,
12/11/2017,329,
12/10/2015,339,
12/10/2015,26,
12/10/2015,92,
12/13/2015,88,
12/13/2015,6,
09/21/2018,13,
09/07/2018,20,
11/02/2016,110,
12/11/2018,129,
04/01/2018,128,
12/30/2016,69,
12/30/2016,75,
12/30/2016,2549,
12/30/2016,272,
12/30/2016,288,
03/10/2017,15,
03/10/2017,4159,
04/06/2015,92,
04/06/2015,34,
04/06/2015,20,
04/06/2015,56,
10/05/2015,92,
08/13/2017,18,
08/13/2017,72,
11/17/2015,8,
04/24/2018,70,
08/24/2018,647,
08/24/2018,11,
02/23/2018,9,
02/23/2018,72,
11/19/2017,19,
11/14/2017,10,
07/06/2018,240,
12/25/2017,22,
04/23/2018,55,
12/14/2016,16,
04/19/2016,20,
04/19/2016,311,
09/04/2017,43,
09/04/2017,114,
09/04/2017,130,
09/04/2017,6,
09/24/2018,860,
09/24/2018,507,
02/04/2017,15,
05/19/2018,315,
05/19/2018,28,
09/03/2016,239,
06/09/2017,693,
11/07/2016,17,
11/07/2016,1346,
06/15/2017,174,
04/25/2016,58,
04/25/2016,273,
09/23/2017,12,
09/23/2017,28,
09/23/2017,13,
08/18/2017,3,
08/18/2017,84,
03/02/2015,12,
03/02/2015,37,
12/30/2015,28,
04/10/2016,143,
04/10/2016,15,
12/25/2016,1200,
12/25/2016,13,
12/25/2016,18,
04/05/2016,24,
01/17/2016,89,
05/20/2018,519,
05/20/2018,7,
05/20/2018,344,
08/13/2018,18,
12/31/2016,153,
12/31/2016,4,
12/31/2016,6,
12/25/2018,154,
12/25/2018,271,
09/01/2017,469,
09/01/2017,73,
09/01/2017,11,
09/01/2017,192,
08/05/2018,152,
02/18/2015,26,
11/22/2017,7,
11/22/2017,24,
11/22/2017,25,
11/22/2017,3,
11/22/2017,5,
12/14/2016,30,
06/13/2016,7,
12/28/2018,2,
09/20/2018,273,
09/20/2018,213,
09/20/2018,39,
09/20/2018,73,
09/20/2018,46,
09/20/2018,14,
09/20/2018,81,
09/20/2018,12,
09/20/2018,5,
09/20/2018,2889,
09/20/2018,1300,
09/20/2018,2255,
09/20/2018,105,
09/20/2018,60,
08/22/2018,315,
06/18/2016,14,
12/20/2015,20,
12/20/2015,66,
09/11/2017,6,
09/11/2017,2,
11/12/2017,1475,
11/12/2017,111,
11/12/2017,17,
11/12/2017,1538,
11/12/2017,450,
03/14/2017,42,
11/13/2017,2280,
11/13/2017,15,
09/19/2018,192,
09/19/2018,24,
09/19/2018,410,
09/19/2018,73,
12/04/2018,62,
08/31/2016,21,
06/03/2018,45,
06/03/2018,12,
06/03/2018,4,
03/31/2017,328,
10/25/2015,50,
03/26/2018,54,
03/26/2018,4,
12/27/2015,768,
09/15/2018,164,
08/16/2017,162,
11/04/2017,193,
10/18/2016,28,
10/18/2016,74,
10/31/2017,33,
03/30/2015,206,
04/18/2016,116,
07/09/2018,275,
07/09/2018,196,
07/09/2018,258,
07/09/2018,120,
06/27/2018,21,
12/22/2015,12,
11/21/2018,12,
11/21/2018,41,
06/27/2017,202,
12/28/2018,341,
04/08/2017,355,
03/18/2015,1199,
07/03/2018,88,
04/20/2018,52,
04/20/2018,52,
04/20/2018,333,
04/20/2018,43,
08/03/2017,82,
08/03/2017,168,
12/03/2017,773,
03/19/2015,324,
03/19/2015,12,
03/19/2015,27,
03/19/2015,34,
03/19/2015,5,
03/19/2015,21,
03/19/2015,171,
04/20/2016,118,
09/19/2016,23,
08/27/2015,14,
12/19/2017,35,
12/19/2017,4,
08/02/2015,27,
08/02/2015,22,
08/02/2015,839,
09/21/2016,1691,
09/21/2016,86,
09/21/2016,122,
09/21/2016,24,
09/21/2016,64,
09/21/2016,630,
09/21/2016,114,
09/21/2016,15,
09/21/2016,888,
12/11/2017,404,
08/07/2016,107,
11/15/2016,71,
11/15/2016,35,
11/15/2016,120,
04/04/2018,384,
12/24/2017,800,
12/13/2018,32,
12/22/2018,26,
12/22/2018,7,
12/22/2018,76,
10/21/2018,330,
10/21/2018,72,
11/13/2016,64,
11/13/2016,51,
11/13/2016,97,
04/16/2016,1440,
04/16/2016,44,
12/16/2017,564,
10/21/2017,236,
12/01/2018,8,
10/20/2017,52,
10/20/2017,26,
10/20/2017,57,
09/29/2018,52,
08/18/2018,2794,
08/18/2018,1001,
08/18/2018,66,
11/12/2018,19,
11/12/2018,77,
10/11/2015,8,
11/28/2016,69,
11/28/2016,63,
07/27/2016,30,
10/20/2017,126,
10/20/2017,192,
10/20/2017,21,
09/14/2018,57,
12/23/2018,73,
12/23/2018,13,
12/23/2018,219,
10/05/2016,67,
10/05/2016,292,
11/02/2015,89,
01/22/2017,111,
01/22/2017,56,
07/11/2018,31,
09/11/2018,178,
09/11/2018,20,
09/11/2018,72,
09/11/2018,1472,
09/11/2018,80,
02/23/2017,58,
01/22/2017,27,
12/12/2016,167,
12/12/2016,361,
10/29/2017,12,
05/28/2018,248,
12/21/2015,19,
11/24/2017,26,
11/20/2016,120,
11/20/2016,23,
11/20/2016,14,
05/29/2018,44,
05/29/2018,7,
05/29/2018,466,
05/29/2018,8,
12/02/2015,3,
04/07/2015,59,
04/07/2015,201,
09/08/2016,22,
09/09/2018,10,
09/06/2016,4,
11/02/2018,385,
03/28/2016,23,
08/13/2016,12,
05/12/2016,15,
07/23/2018,42,
09/24/2017,443,
05/05/2018,35,
10/06/2017,29,
11/03/2015,4,
11/03/2015,144,
10/01/2016,312,
10/01/2016,23,
12/02/2018,40,
12/02/2018,1160,
12/02/2018,180,
12/11/2018,117,
07/17/2017,13,
07/17/2017,429,
07/17/2017,25,
07/17/2017,88,
07/17/2017,70,
07/17/2017,21,
07/17/2017,13,
05/12/2018,6,
11/20/2016,64,
11/20/2016,142,
09/24/2017,305,
09/24/2017,564,
10/21/2017,662,
10/24/2017,240,
07/08/2015,503,
07/08/2015,197,
03/13/2016,916,
03/13/2016,328,
12/02/2018,702,
04/22/2016,89,
04/22/2016,65,
09/16/2015,34,
12/28/2015,1738,
12/28/2015,705,
12/28/2015,142,
10/21/2015,37,
11/30/2018,26,
06/06/2015,25,
06/06/2015,14,
11/23/2018,196,
06/18/2018,75,
05/05/2018,7,
11/04/2017,18,
11/04/2017,105,
11/04/2017,48,
11/04/2017,651,
11/04/2017,630,
11/04/2017,16,
09/11/2015,128,
02/16/2018,580,
02/16/2018,15,
11/24/2015,152,
11/24/2015,197,
11/24/2015,145,
11/24/2015,16,
11/25/2018,40,
11/25/2018,35,
09/28/2018,11,
10/13/2015,8,
06/03/2015,16,
06/17/2015,66,
10/29/2016,34,
10/29/2016,211,
01/20/2015,14,
01/20/2015,273,
01/20/2015,20,
01/20/2015,248,
01/20/2015,67,
01/20/2015,44,
01/20/2015,15,
01/20/2015,30,
07/11/2015,50,
07/11/2015,19,
08/30/2017,48,
08/30/2017,340,
10/05/2018,88,
10/05/2018,222,
10/05/2018,5200,
12/31/2017,157,
03/07/2016,120,
03/07/2016,31,
03/07/2016,70,
03/07/2016,588,
10/20/2018,25,
05/01/2016,13,
05/01/2016,38,
05/01/2016,36,
09/03/2018,109,
11/03/2018,362,
09/13/2016,3,
09/06/2016,9,
09/06/2016,338,
10/06/2015,84,
01/23/2018,20,
01/23/2018,26,
01/23/2018,7,
01/23/2018,87,
12/10/2016,57,
11/25/2015,52,
11/21/2018,151,
11/21/2018,1040,
11/21/2018,52,
04/04/2018,42,
04/04/2018,241,
04/04/2018,120,
05/19/2018,134,
10/03/2017,39,
11/21/2017,114,
10/03/2018,84,
10/03/2018,7,
10/03/2018,372,
04/29/2015,562,
04/29/2015,100,
10/07/2017,5,
12/15/2017,15,
04/10/2018,100,
04/10/2018,287,
04/08/2015,50,
03/29/2017,300,
03/29/2017,159,
01/15/2018,33,
01/15/2018,48,
01/15/2018,63,
01/15/2018,5,
01/30/2015,11,
01/30/2015,230,
02/07/2016,312,
02/07/2016,13,
12/14/2017,15,
12/14/2017,6,
12/14/2017,22,
12/14/2017,397,
12/14/2017,18,
12/14/2017,24,
10/31/2018,6,
08/06/2018,825,
08/06/2018,25,
08/06/2018,228,
05/30/2018,242,
05/30/2018,4,
05/30/2018,9,
11/30/2016,178,
08/31/2018,570,
08/31/2018,150,
05/14/2018,900,
05/14/2018,47,
05/14/2018,48,
05/14/2018,8,
05/14/2018,77,
08/17/2018,103,
08/17/2018,99,
11/10/2018,12,
08/21/2018,84,
03/08/2017,109,
03/08/2017,6,
10/31/2017,22,
10/31/2017,369,
10/31/2017,13,
10/31/2017,333,
07/26/2015,112,
10/24/2016,455,
08/19/2018,20,
05/23/2017,8400,
05/23/2017,7,
05/23/2017,11,
05/23/2017,123,
11/03/2015,26,
11/03/2015,946,
11/03/2015,15,
11/03/2015,411,
03/30/2016,24,
03/30/2016,181,
05/27/2018,35,
05/27/2018,478,
05/27/2018,303,
12/14/2018,975,
10/04/2015,590,
10/13/2017,35,
10/13/2017,100,
10/13/2017,38,
10/13/2017,25,
10/13/2017,83,
03/05/2016,8,
03/04/2018,104,
03/04/2018,3,
03/04/2018,9,
09/25/2016,11,
09/25/2016,46,
09/25/2016,7,
12/19/2016,159,
10/08/2016,4,
07/31/2018,57,
07/31/2018,37,
08/05/2015,136,
08/05/2015,16,
05/14/2018,4,
05/14/2018,15,
05/14/2018,38,
05/14/2018,90,
05/14/2018,262,
05/14/2018,74,
09/22/2017,14,
11/13/2016,85,
05/22/2018,69,
12/02/2017,2080,
12/02/2017,630,
12/02/2017,73,
08/29/2016,132,
08/29/2016,115,
06/06/2015,101,
03/18/2017,872,
01/14/2015,62,
06/03/2018,5,
06/03/2018,6,
06/03/2018,206,
06/03/2018,16,
06/03/2018,504,
06/03/2018,25,
06/03/2018,242,
06/03/2018,111,
06/03/2018,385,
06/03/2018,79,
06/03/2018,46,
03/21/2016,963,
03/21/2016,13,
03/21/2016,296,
09/19/2018,33,
09/15/2015,104,
11/20/2017,290,
11/20/2017,40,
11/20/2017,245,
10/28/2018,24,
10/28/2018,16,
10/28/2018,27,
07/24/2016,21,
07/24/2016,136,
07/24/2016,280,
07/24/2016,91,
11/02/2015,540,
11/02/2015,51,
11/02/2015,20,
11/17/2018,1248,
06/26/2017,6,
10/09/2017,20,
10/09/2017,333,
12/20/2018,280,
12/20/2018,51,
12/20/2018,35,
03/06/2018,24,
03/06/2018,12,
03/06/2018,287,
03/06/2018,207,
09/15/2018,219,
09/15/2018,530,
09/15/2018,100,
09/15/2018,109,
09/15/2018,3,
01/16/2018,5444,
01/16/2018,303,
01/16/2018,57,
07/07/2017,11,
07/07/2017,60,
07/07/2017,6,
07/07/2017,10,
12/23/2017,2000,
12/22/2015,217,
02/23/2015,7,
02/23/2015,5,
12/04/2018,9,
12/04/2018,143,
12/04/2018,400,
11/17/2015,2153,
11/17/2015,4008,
10/20/2015,329,
10/20/2015,99,
10/25/2016,159,
10/25/2016,292,
11/16/2018,74,
11/16/2018,140,
11/16/2018,108,
11/16/2018,34,
05/14/2018,59,
05/14/2018,6,
05/14/2018,25,
03/01/2015,635,
03/01/2015,18,
07/30/2016,156,
11/01/2016,328,
12/16/2018,14,
12/16/2018,159,
10/20/2015,320,
10/20/2015,506,
10/20/2015,4,
10/20/2015,9,
10/20/2015,25,
06/05/2016,1523,
07/21/2017,420,
07/21/2017,4,
03/31/2018,34,
05/07/2015,17,
05/07/2015,195,
05/07/2015,9,
05/07/2015,873,
02/05/2018,244,
02/05/2018,8,
04/18/2015,3,
04/18/2015,318,
04/18/2015,150,
04/18/2015,228,
05/10/2017,12,
11/25/2017,564,
11/25/2017,320,
03/03/2018,1050,
03/03/2018,171,
12/06/2016,174,
08/25/2015,1008,
10/22/2017,7,
10/22/2017,9,
10/22/2017,102,
08/07/2017,180,
07/21/2018,102,
07/21/2018,272,
07/21/2018,9,
07/21/2018,20,
07/21/2018,303,
07/21/2018,15,
07/21/2018,232,
03/23/2015,10,
04/30/2016,35,
04/30/2016,20,
06/13/2017,34,
05/04/2016,126,
04/23/2018,12,
04/23/2018,6,
06/06/2015,2,
06/06/2015,63,
12/02/2015,61,
12/02/2015,147,
12/02/2015,240,
12/02/2015,16,
06/17/2018,147,
05/26/2017,6,
05/26/2017,46,
05/26/2017,212,
05/26/2017,485,
05/26/2017,372,
03/10/2016,90,
10/20/2017,20,
04/21/2016,192,
04/21/2016,22,
04/21/2016,470,
04/21/2016,210,
06/17/2017,240,
06/17/2017,23,
06/17/2017,220,
01/13/2018,33,
01/13/2018,210,
01/13/2018,4165,
01/13/2018,213,
09/06/2015,42,
09/06/2015,59,
01/19/2016,103,
01/19/2016,200,
12/14/2015,7000,
05/23/2015,13,
09/19/2016,280,
10/02/2016,8,
12/25/2017,699,
12/25/2017,1748,
05/06/2017,55,
10/24/2017,200,
05/06/2018,69,
05/06/2018,628,
05/06/2018,123,
11/27/2018,7,
11/27/2018,108,
10/31/2015,1422,
08/05/2018,126,
08/05/2018,80,
08/05/2018,134,
08/10/2016,439,
08/10/2016,140,
08/10/2016,134,
12/15/2017,565,
12/15/2017,88,
09/08/2018,43,
09/08/2018,320,
09/08/2018,46,
09/08/2018,22,
09/08/2018,21,
09/08/2018,214,
02/20/2018,334,
02/20/2018,32,
02/20/2018,52,
02/20/2018,11,
02/20/2018,69,
02/20/2018,387,
08/08/2016,40,
08/08/2016,114,
08/08/2016,448,
10/26/2018,357,
10/26/2018,252,
07/14/2017,220,
05/12/2018,43,
05/12/2018,7,
05/12/2018,17,
05/12/2018,88,
05/25/2018,30,
08/23/2015,50,
09/11/2016,266,
09/05/2016,68,
11/21/2016,11,
11/21/2016,84,
11/21/2016,20,
11/21/2016,394,
10/10/2015,47,
09/02/2018,11,
09/02/2018,80,
09/02/2018,147,
01/01/2018,4,
11/05/2015,21,
12/17/2016,181,
12/17/2016,42,
12/17/2016,14,
05/14/2016,1118,
03/10/2018,112,
12/02/2018,13,
07/31/2018,18,
07/31/2018,156,
08/11/2018,478,
09/30/2018,165,
08/26/2017,48,
12/02/2017,416,
12/02/2017,36,
12/02/2017,55,
07/21/2018,17,
07/21/2018,226,
07/21/2018,51,
05/20/2016,164,
05/20/2016,7,
06/23/2016,218,
06/23/2016,6,
06/23/2016,144,
09/10/2017,520,
04/13/2015,8,
11/14/2016,884,
11/14/2016,231,
12/09/2017,274,
08/18/2018,10,
12/14/2018,267,
12/14/2018,57,
12/14/2018,40,
12/14/2018,96,
04/08/2017,30,
04/08/2017,26,
04/08/2017,160,
12/16/2017,35,
09/19/2018,150,
09/19/2018,24,
09/19/2018,17,
09/04/2018,15,
09/12/2017,11,
09/12/2017,12,
09/12/2017,21,
08/10/2018,178,
11/04/2017,51,
06/18/2016,7,
06/18/2016,644,
06/18/2016,21,
07/04/2015,178,
07/04/2015,33,
12/20/2016,12,
04/10/2017,114,
04/10/2017,580,
04/10/2017,151,
04/10/2017,49,
05/26/2015,103,
05/26/2015,360,
05/26/2015,14,
07/06/2018,123,
02/16/2016,36,
06/16/2018,480,
06/16/2018,24,
11/13/2018,630,
12/11/2018,15,
12/11/2018,18,
12/11/2018,117,
06/28/2017,122,
06/28/2017,9,
06/28/2017,62,
06/28/2017,8,
06/28/2017,276,
09/15/2018,48,
09/15/2018,513,
09/15/2018,396,
09/15/2018,82,
12/02/2018,33,
06/26/2018,273,
07/24/2017,254,
09/02/2017,30,
09/02/2017,36,
09/02/2017,1363,
04/20/2018,318,
04/20/2018,16,
04/20/2018,15,
08/12/2015,197,
09/19/2018,36,
12/09/2018,420,
12/09/2018,14,
11/04/2017,8,
11/04/2017,5,
11/04/2017,39,
03/29/2016,18,
09/05/2017,94,
01/28/2018,450,
09/03/2017,345,
09/03/2017,15,
09/03/2017,13,
09/03/2017,59,
07/25/2018,21,
07/25/2018,38,
07/25/2018,139,
07/25/2018,260,
07/25/2018,21,
09/13/2016,130,
09/13/2016,70,
09/07/2016,141,
11/16/2017,9,
11/10/2017,10,
08/15/2015,63,
11/16/2016,22,
11/16/2016,240,
11/16/2016,35,
08/25/2016,21,
08/25/2016,4,
08/25/2016,8,
12/25/2017,36,
12/25/2017,270,
12/25/2017,46,
12/25/2017,101,
12/25/2017,48,
10/05/2015,100,
11/22/2015,10,
12/25/2018,4,
03/31/2016,99,
03/31/2016,23,
09/14/2018,4,
09/14/2018,13,
09/14/2018,114,
09/14/2018,19,
09/14/2018,128,
09/14/2018,242,
06/17/2015,7,
06/17/2015,18,
06/17/2015,3267,
12/28/2018,2,
12/28/2018,8,
12/28/2018,114,
12/28/2018,3,
11/02/2018,169,
07/25/2016,99,
07/25/2016,359,
10/02/2017,33,
10/02/2017,17500,
10/02/2017,736,
10/02/2017,35,
10/02/2017,34,
12/24/2017,198,
07/21/2018,18,
10/10/2016,9,
09/08/2017,147,
11/20/2017,28,
10/15/2018,153,
10/15/2018,23,
07/06/2016,12,
02/05/2018,1641,
02/05/2018,372,
12/06/2016,15,
09/12/2017,21,
09/12/2017,12,
09/12/2017,68,
09/12/2017,1060,
07/06/2015,479,
05/09/2017,33,
07/18/2017,56,
06/18/2017,77,
04/20/2015,60,
01/08/2017,1566,
01/08/2017,107,
12/23/2018,63,
12/23/2018,495,
12/23/2018,368,
12/23/2018,45,
12/23/2018,183,
04/17/2018,29,
04/17/2018,8,
04/17/2018,11,
04/17/2018,275,
04/17/2018,24,
04/17/2018,219,
12/01/2018,11,
08/21/2017,13,
08/21/2017,92,
08/21/2017,255,
08/21/2017,32,
08/21/2017,2888,
08/21/2017,13,
08/21/2017,48,
12/05/2017,12,
12/16/2016,5,
10/17/2015,11,
10/17/2015,120,
09/05/2017,26,
09/05/2017,1653,
10/15/2016,132,
10/15/2016,6,
12/01/2016,2004,
12/01/2016,33,
12/01/2016,1914,
12/01/2016,147,
12/01/2016,115,
05/31/2016,2568,
09/10/2018,38,
09/10/2018,260,
04/25/2018,20,
04/25/2018,74,
09/18/2018,96,
09/18/2018,51,
09/18/2018,114,
09/18/2018,26,
09/18/2018,21,
09/18/2018,412,
09/18/2018,35,
09/18/2018,245,
08/18/2018,11,
05/24/2016,603,
05/24/2016,8,
09/07/2016,560,
07/24/2018,2400,
09/02/2018,16,
09/02/2018,6,
09/02/2018,236,
12/06/2018,11,
05/20/2018,42,
09/27/2017,1002,
12/10/2018,15,
09/13/2015,3,
07/29/2018,116,
08/01/2018,187,
05/02/2018,160,
06/12/2016,56,
12/22/2015,133,
12/22/2015,18,
12/22/2015,125,
12/16/2015,1404,
04/16/2017,29,
05/21/2016,25,
02/26/2018,357,
04/04/2018,17,
03/16/2016,492,
03/16/2016,8,
11/30/2016,24,
11/30/2016,682,
07/28/2017,19,
06/23/2017,94,
06/23/2017,22,
06/23/2017,863,
06/23/2017,20,
07/14/2015,14,
07/14/2015,24,
07/14/2015,32,
07/14/2015,42,
11/30/2018,96,
09/02/2017,85,
06/15/2015,37,
11/05/2017,480,
06/26/2018,103,
06/26/2018,29,
06/26/2018,714,
06/26/2018,69,
07/25/2016,624,
09/23/2015,12,
09/30/2017,524,
11/09/2016,3,
04/25/2016,222,
04/25/2016,129,
11/19/2018,59,
11/19/2018,80,
11/20/2016,480,
10/02/2016,12,
10/02/2016,54,
10/02/2016,504,
04/25/2016,22,
07/14/2017,37,
07/14/2017,52,
09/27/2016,16,
09/27/2016,147,
09/27/2016,13,
11/10/2018,8,
